store_name,hp_url,tel_num,area
健康福祉プラザ 保養センター　もがみ,http://www.tihiro.jp/hoyou/,0233-44-2355,山形県最上郡最上町大字大堀字蟹ノ又1360-19
春の湯,,03-5626-1830,東京都江東区大島7-25-14
鵜泊温泉,http://kagoshimaonsen.jp/?s=1406&pg=onsen&id=225,0995-26-2559,鹿児島県伊佐市菱刈川南1109
蓬泉館,http://kirishimakankou.com/guide/2013/06/post-113.html,0995-57-1171,鹿児島県霧島市霧島田口2442
不二の湯,,03-3644-1771,東京都江東区東砂8-20-16
湯楽里,http://wajimaonsen.com/article_detail/92.html,0768-23-1146,石川県輪島市河井町4部169-1
三階橋温泉,http://aichi1010.sakura.ne.jp/moriyama/sannkaibasi.html,052-793-1410,愛知県名古屋市守山区川西1-804
湯プラザウェルネス,http://www.k3.dion.ne.jp/~b-inn-w/,044-844-7123,神奈川県川崎市高津区諏訪1-12-1
柳湯,,0478-52-4544,千葉県香取市佐原イ471
松の湯（金平浴場）,,0478-52-3547,千葉県香取市佐原イ622
休暇村奥大山,http://www.qkamura.or.jp/daisen/,0859-75-2300,鳥取県日野郡江府町御机字鏡ヶ成709-1
おふろcafe bivouac（おふろカフェ ビバーク）,http://ofurocafe-bivouac.com/,048-533-2614,埼玉県熊谷市久保島北浦939
伊勢堂岱温泉　縄文の湯,http://www.jomonnoyu.com/,0186-63-2626,秋田県北秋田市脇神字平崎川戸沼86-2
照葉スパリゾート,http://terihaspa.jp/,092-683-1010,福岡県福岡市東区香椎照葉5丁目2-15　照葉ガーデンスクエア内
お風呂天国 ワンデイ・スパ（閉館しました）,,011-251-4137,北海道札幌市中央区北2東4サッポロファクトリー二条館4F
電気湯,,03-3610-8998,東京都墨田区京島3-10-10
三島開発総合センター,http://mishimamura.com/livinginfo/488/,09913-2-2257,鹿児島県鹿児島郡三島村硫黄島90-61
三徳湯,,03-3614-1058,東京都墨田区八広6-8-8
越のゆ 敦賀店,,0770-21-4126,福井県敦賀市木崎13号松の角10
寒河江屋旅館,http://www.sagaeya-r.co.jp/,023－672－0170,山形県上山市葉山4-7
道の駅 摩周温泉 足湯,http://www.masyuko.or.jp/michinoeki/guide.html,015-482-2500(社)摩周観光協会,北海道川上郡弟子屈町湯の島3丁目5番5
弁天湯,,03-3632-3533,東京都墨田区千歳2-13-12
中島温泉旅館,http://www.nakashima-onsen.com/,099-296-2073,鹿児島県日置市吹上町湯之浦1160
元湯・打込湯,http://hiokishi-kankou.com/cat_spa/1986/,099-274-5968,鹿児島県日置市東市来町湯田2231
霊山寺　薬師湯殿,http://www.ryosenji.jp/spa.html,0742-48-3077,奈良県奈良市中町3879
梅開湯,,043-261-6093,千葉県千葉市中央区寒川町3-17
ウェルピア伊予,http://welpiaiyo.jp/,089-983-4500,愛媛県伊予市下三谷1761-1
友の湯,http://tomonoyu.com/,03-3659-8160,東京都江戸川区東小岩5-1-3
松の湯,http://www.sio-japan.com/matunoyu.html,047-323-6484,千葉県浦安市猫実4-21-3
富山観光ホテル（閉館しました）,,,富山県富山市茶屋町7538
天然ラドン温泉一休(閉館しました),,082-873-1133,広島県広島市安佐南区　 八木町5246-6
ロハス島地温泉,http://www.city.yamaguchi.lg.jp/cms-sypher/www/section/detail.jsp?id=1441,0835-54-4545,山口県山口市徳地島地 2102 番地 4 
川南温泉（閉館しました）,,0983-27-6020 ,宮崎県児湯郡川南町 大字川南14570-6
鳥の湯(閉館しました),,03-3602-2626,東京都葛飾区葛飾区小菅4-18-6
旅館細川（閉館しました）,http://www.yamagaonsen.com/index.html,0968-43-2231,熊本県山鹿市中央通り1002-2
天然温泉　筑豊の湯（閉館しました）,http://www.chikuhounoyu.com/,0948-43-8026,福岡県飯塚市菰田102-1
第二愛国湯（閉館しました）,http://www.1010.or.jp/cgi/dsearch.cgi?sel=2&tno=21089,03-3606-7319,東京都足立区中川3-4-9
しんしのつ温泉アイリス（閉館しました）,http://www.shinshinotsu-iris.com/,0126-58-3371,北海道石狩郡新篠津村第46線南3番地
高乃湯(閉館しました),,03-3607-2776,東京都葛飾区柴又２－１－２６
かんぽの宿 熊野（閉館しました）,,日帰り入浴受付時間：10時30分～21時,三重県熊野市井戸町1020-7
ゆいの郷（閉館しました）,http://www.yuino-sato.com/,0587-21-1126,愛知県稲沢市桜木1-10-16
第二堀田湯（閉館しました）,,15：00～23：30,東京都足立区西新井栄町1-7-9
末広湯（閉館しました）,,16:00～23:30,東京都墨田区緑1-5-11
ふくの湯 早良店,http://www.fukunoyu.com/,092-833-1126,福岡県福岡市早良区小田部5-22-16
第五梅月湯（閉館しました）,,,東京都葛飾区青戸５－４－１０
畝傍温泉【閉館しました】,,0744-23-0302,奈良県橿原市内膳町2-4-18
松の湯（閉館しました）,,03-3607-0893,東京都葛飾区金町3-22-3
法円坂温泉（閉館しました）,,06-6942-4169,大阪府大阪市中央区法円坂1-4-23
平和温泉（閉館しました）,,06-6981-8550,大阪府大阪市東成区東中本2-10-10
大春湯（閉館しました）,,092-291-1376,福岡県福岡市博多区冷泉町8-6
むさしの騎西ラドンセンター（閉館しました）,,0480-73-4836,埼玉県加須市騎西1062
朝日温泉（閉館しました）,,06-6981-5763,大阪府大阪市東成区中道2-11-6
小樽フェリーターミナル 展望風呂「パノラマ」（閉館しました）,http://www.snf.jp/embark/otaru.html,0134-34-2321,北海道小樽市築港7-2 勝納埠頭
青井浴場(閉館しました),,03-3887-6930,東京都足立区青井2-17-15
伊佐早温泉(閉館しました),,0957-21-1126,長崎県諫早市幸町294-1
山岡滝温泉（閉館しました）,http://www.geocities.jp/yamaokaspa/,0573-56-2611,岐阜県恵那市山岡町下手向777-1
別府温泉 輪帰の宿 天寿荘（閉館しました）,,0977-23-0131,大分県別府市南荘園町6組
住吉湯(閉館しました),,06-6671-1424,大阪府大阪市住吉区東粉浜2-20-12
都湯　（閉館しました）,,0771-22-0258,京都府亀岡市京町24
宮崎元気湯（閉館しました）,,朝６時～深夜１２時,宮崎県宮崎市新名爪1392-1
世界湯（閉館しました）,,03-3823-4932,東京都台東区谷中3-13-14
スオミの湯 刈谷店（閉店しました）,http://www.suominoyu.com/page03c.html,0566-25-2611,愛知県刈谷市神明町4丁目707
玉梨温泉 旅館玉梨(閉館しました),,0241-54-2212,福島県大沼郡金山町玉梨新板2044-1
第二岩の湯（閉館しました）,,03-3901-3719,東京都北区赤羽2-11-3
松葉湯（閉館しました）,,03-3844-8791,東京都台東区松が谷2-4-6
梅の湯（閉館しました）,,03-3888-3356,東京都足立区千住5-5-10
鶴の湯(閉館しました),http://homepage3.nifty.com/yurakutyou/_private/each/tsurunoyu/index.htm,03-3821-2514,東京都文京区千駄木5-32-2
勇湯（閉館しました）,,0742-23-4358,奈良県奈良市半田横町13
末広温泉（閉館しました）,,14：30～24：30,大阪府門真市石原町26-23
八戸温泉駅前旅館（閉館しました）,,0178-23-4141,青森県八戸市尻内町八百刈46-7
高殿湯（閉館しました）,,06-6922-1350,大阪府大阪市旭区高殿1-2-18
五色温泉(閉館しました),,06-6911-5966,大阪府大阪市鶴見区横堤2-17-19
小桜湯（閉館しました）,,03-3888-4085,東京都足立区千住仲町27-13
天の川温泉（閉館しました）,,,大阪府枚方市岡本町11-1
第二寿美の湯（閉館しました）,,03-3600-1119,東京都葛飾区東金町4-8-13
きのこのお宿 高原荘（閉館しました）,,0287-76-2720,栃木県那須郡那須町湯本211
坂の上温泉 オープンスペース 樅の木（もみのき）（閉館しました）,,054-291-2086,静岡県静岡市葵区坂の上20-1
宮の湯（閉館しました）,,0424-82-8746,東京都調布市上石原3-11-4
昭和湯（閉館しました）,,06-6651-9115,大阪府大阪市西成区橘1-6-2
犀末温泉 神仏湯（閉館しました）,,,石川県金沢市末町チ29
もんべつ温泉(閉館しました),,01582-3-7909,北海道紋別市港町7-15-1 紋別プリンスホテル裏
別府温泉（閉館しました）,,045-731-4492,神奈川県横浜市南区大岡3-4-5
阪南浴場（閉館しました）,,06-6641-3750,大阪府大阪市西成区天下茶屋北2-5-12
七飯町青少年センター ユートピア大沼(閉館しました),,0138-67-2341,北海道亀田郡七飯町 東大沼28-2
不動の湯（閉館しました）,,0269-67-2431 ,長野県飯山市旭堰口
釧路健康センター（閉館しました）,,0154-36-2111,北海道釧路郡釧路町木場2-1
天然温泉 コロナの湯 泉店(閉館しました),http://www.korona.co.jp/Onsen/izu/index.asp,022-371-1126,宮城県仙台市泉区市名坂字清水端200番3
あやめ池温泉【閉館しました】,,0742-45-0640,奈良県奈良市あやめ池南１丁目7-55
寿湯（閉館しました）,,15:00～24:00,東京都中央区築地6-12-4
藤乃湯（閉館しました）,,042-554-1047,東京都羽村市神明台1-30-10
シティバス鹿の湯（閉館しました）,http://1noyu.net/shikanoyu/,011-716-8810,北海道札幌市北区北35条西4丁目2-15
天然温泉 バーパス(閉館しました),,093-551-1126,福岡県北九州市小倉北区明和町2-3
くす温泉クリーンランド（閉館しました）,,0973-72-2353,大分県玖珠郡玖珠町山田51-1
ゆふいん温泉 蛍の湯（閉館しました）,http://www9.ocn.ne.jp/~hotaru-y/,0977-85-2855,大分県由布市湯布院町川上3089-4
やぶつらの湯（閉館しました）,,,大分県由布市湯布院町川上1018-7
北房温泉 ふじや（閉館しました）,,0866-52-3065,岡山県真庭市上中津井大峠3437
小宝湯（閉館しました）,,03-3311-2508,東京都杉並区堀ノ内3-28-6
第三宮下湯（閉館しました）,,03-3315-0041,東京都杉並区高円寺南3-54-14
セキボウ音泉館(閉館しました),,011-896-2626,北海道札幌市厚別区厚別中央2条5丁目
第一宝湯（閉館しました）,,03-3398-2392,東京都杉並区天沼3-38-12
那覇簡易保険レクセンター（閉館しました）,,,沖縄県那覇市港町2-9-15
あやめの湯(閉館しました),,0228-54-2626,宮城県栗原市字一本杉530
雄乃湯温泉(閉館しました),,0173-64-3138,青森県北津軽郡中泊町小泊字折戸51-8
志の夫湯（閉館しました）,,0422-47-6548,東京都三鷹市下連雀7-6-34
伊香保温泉（閉館しました）,,055-233-1654,山梨県甲府市相生3-2-8
筑前大島温泉 さざなみ館（閉館しました）,,0940-72-2681,福岡県宗像市大島1194-1
霊効泉（閉館しました）,,0287-32-2582,栃木県那須塩原市中塩原405
明治温泉(閉館しました),,,大阪府大阪市西成区太子1-9-3
嶺紅舘（閉館しました）,,0278-75-2114,群馬県利根郡みなかみ町藤原2272-1
マリンリゾートIN銚子 イトマンスイミングスクール(閉館しました),,0479-23-0001,千葉県銚子市三崎町3-52
保養施設ひなた荘（閉館しました）,,025-532-4130,新潟県上越市三和区宮崎新田125
守門温泉 青雲館(閉館しました),,02579-7-2555,新潟県魚沼市西名新田503
万葉ポカポカ温泉（閉館しました）,,0766-25-3101,富山県高岡市五十里2007
NONOICHI温泉 美人の湯（閉館しました）,,076-248-3033,石川県石川郡野々市町田尻町96-1
弘玉園（閉館しました）,,055-262-2414,山梨県笛吹市石和町川中島1160-1
栃川高原温泉休憩所(閉館しました),,0257-67-2254,長野県下水内郡栄村栃川高原
濁河温泉ロッジ(旧 プチホテル百草の湯みやま)（閉館しました）,http://www.nigorigo-lodge.jp/,0576-62-3521,岐阜県下呂市小坂町落合濁河温泉
大仁温泉城山荘（閉館しました）,,0558-76-1364,静岡県伊豆の国市大仁289-1
大淀町老人福祉センター大淀温泉（閉館しました）,,0747-52-9733,奈良県吉野郡大淀町下渕370
美馬温泉保養センター（閉館しました）,,0883-63-4560,徳島県美馬市美馬町清田15
江戸崎湯遊ランド（閉館しました）,,029-892-2272,茨城県稲敷市犬塚1617-172
温泉旅館 中央荘,http://moricci.or.jp/036.html,01374-7-3010,北海道茅部郡森町濁川75
西濃温泉(閉館しました),,0585-45-8030,岐阜県揖斐郡池田町田畑226-1
鶴巻湯（つるまきゆ）,http://www.1010.or.jp/map/item/item-cnt-317,03-3203-1834,東京都新宿区早稲田鶴巻町533
安曇野 しゃくなげの湯,http://syakunagenoyu.info/,0263-88-412,長野県安曇野市穂高有明7726-4
のだ温泉　ほのか,,,千葉県野田市花井1-1-2
盤石山荘（ばんじゃくさんそう）,,24時間,北海道二海郡八雲町上の湯
新町温泉,,072-759-7405,兵庫県川西市小花2-15-19
はだかんぼー倶楽部 ゆーとぴあ（閉館しました）,,011-572-0111,北海道札幌市南区川沿18-1-1-1
スパ・ヒロサキ（閉館しました）,,0172-26-2121,青森県弘前市城東北3-10-1 さくら野弘前店4F
スパスポーツ錦ヶ丘（閉館しました）,,022-392-1277,宮城県仙台市青葉区錦ヶ丘1-3-1
宮古湾温泉 MARS（閉館しました）,http://www.mars-miyako.com/,0193-64-1126,岩手県宮古市金浜第6地割古川21-60
松木台温泉ホテル（閉館しました）,,018-870-2311,秋田県秋田市上新城中松木台86
保養センター中山温泉（閉館しました）,,023-673-2641,山形県上山市中山5307-14
ふるさと交流センター幸陽の杜(閉館しました),,0242-62-3800,福島県耶麻郡猪苗代町葉山7105
ニコニコヘルス（閉館しました）,,0191-63-5552,岩手県東磐井郡藤沢町徳田大望沢37-10
市立老人憩の家松尾園,http://www.okayama-kanko.jp/modules/kankouinfo/pub_kihon_detail.php?sel_id=3000&sel_data_kbn=0,086-284-3946,岡山県岡山市北区松尾893
 恵びす温泉,http://k-o-i.jp/koten/ebisuonsen.html,045-641-3426,神奈川県横浜市中区山下町161
